,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
43,2.6278707272022623e-15,-1.8453790666074222e-15,-1.6341347022600894e-16,-4.883075248788044e-16,-0.2534531116623973,-0.04738704883982142,0.05600850704142396,0.027740777480674987,0.08178787735160255,0.9606723663003267,0.005369538146719961,0.0,0.0,0.0,0.0,0.0,0.0
44,1.5733016052904298e-15,-2.632355213721517e-16,-2.199238838659023e-15,1.9988695601284788e-15,-0.6594107236346392,-0.036827268019694444,0.04352751122294332,0.021558992854964192,0.06356217898630126,0.7465951051825285,0.004172984503417464,0.0,0.0,0.0,0.0,0.0,0.0
45,2.0025147047533514e-15,-1.8142378890056093e-15,2.6234318783366913e-15,-9.914747104931054e-16,0.5500196542977183,-0.04091122149144738,0.04835448699753994,0.02394977361204808,0.07061089575248815,0.8293886393152536,0.00463574689299091,0.0,0.0,0.0,0.0,0.0,0.0
46,1.6532299804678705e-15,-1.410683246070222e-15,-8.452586307369348e-17,1.0569791624272359e-15,-0.5280843127221876,-0.04159900445192759,0.049167403136614586,0.024352407549569372,0.07179797766185794,0.8433319867133529,0.0047136812006442095,0.0,0.0,0.0,0.0,0.0,0.0
47,1.712672279485105e-15,-1.5677925110511194e-15,1.3150188715116632e-15,-1.2901152311888655e-15,0.590427283490215,-0.03953661552502637,0.04672978932519363,0.023145067702488472,0.06823838877134221,0.8015214055705333,0.004479987052400066,0.0,0.0,0.0,0.0,0.0,0.0
48,1.917094204207367e-15,4.759322456007025e-16,7.478660270818579e-16,2.9981544055776142e-15,-0.5629578361296457,-0.040486699235898475,0.04785272843014088,0.023701254708360833,0.06987818977015814,0.820782346883671,0.004587643276051735,0.0,0.0,0.0,0.0,0.0,0.0
49,3.231865772854698e-15,-2.877369735034676e-15,6.737331682678419e-16,7.769825704015347e-16,0.20313754740499226,-0.04796521478197069,0.05669186276909113,0.0280792406924743,0.08278576530459712,0.9723934600876964,0.005435051491769006,0.0,0.0,0.0,0.0,0.0,0.0
50,-0.05846380025928951,-0.35423128155262806,-0.0075075155125803525,0.8719709470925603,-1.4651445245677022e-50,-0.02338575040583848,0.04154191947320656,0.008404065245040093,-0.32873473645166856,1.1458096053491207e-50,0.017398511660569743,0.0,0.0,0.0,0.0,0.0,0.0
51,-0.19498039203385592,-0.4898883663591393,-0.05326540394834442,0.6564556531082346,-2.662545449330853e-50,-0.03773250779303155,0.06702717565432594,0.013559815351167204,-0.530407867600715,2.799102708518727e-50,0.028072200610494178,0.0,0.0,0.0,0.0,0.0,0.0
52,-0.01724534573969682,-0.3525768596162587,0.012763866757320217,0.8666200750978159,-1.2127819550951307e-50,-0.024769192823794514,0.04399943537606471,0.008901228694639832,-0.3481818600534782,7.029270001137822e-51,0.018427764031045662,0.0,0.0,0.0,0.0,0.0,0.0
53,-0.4743569016400379,0.6943663984744495,0.03841804786600977,-0.1602560281996879,-3.284707660404923e-51,-0.036227202726675754,0.06435318569188768,0.013018858496168314,-0.5092477142731358,3.9757463698572975e-50,0.02695228496548039,0.0,0.0,0.0,0.0,0.0,0.0
54,-0.1604157461112108,-0.5323396871976487,-0.04427316028800911,0.6291287034943225,-2.598915688142493e-50,-0.038051729715524216,0.06759423427627109,0.013674533152293342,-0.5348951871324651,2.494249020997679e-50,0.02830969507804075,0.0,0.0,0.0,0.0,0.0,0.0
55,-0.5481798194083772,0.35658896602646045,-0.006499458297475675,0.01177706793121324,-1.8331932208013835e-50,-0.05316338268006916,0.09443823370608709,0.019105161431074852,-0.7473204960679658,5.266432258891967e-50,0.039552450420557245,0.0,0.0,0.0,0.0,0.0,0.0
56,-0.2088647306042002,-0.7210533174436329,-0.08689820038064382,0.09957525308749542,-3.4700504267563574e-50,-0.04549413468826915,0.08081475458027391,0.016349087352417396,-0.6395134694121984,3.293538851006091e-50,0.03384668950643455,0.0,0.0,0.0,0.0,0.0,0.0
57,-1.0590059223857808e-15,3.6329077679902583e-16,1.1009651466655848e-16,1.976897767486735e-16,-4.3688813425828834e-65,0.12197349856801155,0.24060209358569404,0.00773662663063243,0.011526101305137393,-4.556429374224221e-65,-0.9628293679600463,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.13291276359435944,-0.3948824603881748,-0.03132820838884214,0.8067714851313241,-2.015666700016873e-50,-0.029363034218817897,0.052159831599959,0.010552103357166711,-0.4127577327146676,1.998121366985716e-50,0.021845486434265256,0.0,0.0,0.0,0.0,0.0,0.0
59,-0.4755218673281855,0.6929863183282385,0.03790134775715681,-0.15709928091491865,-3.394916725164341e-51,-0.0363530665824105,0.06457676740592047,0.013064089803146108,-0.5110169891831249,3.99023709818257e-50,0.027045925055008885,0.0,0.0,0.0,0.0,0.0,0.0
60,-1.1308051112005051e-15,5.420882074714407e-16,6.49011638418194e-17,9.708452464404666e-17,-4.2726603541561176e-65,0.12197349856801186,0.2406020935856941,0.007736626630632291,0.011526101305137218,-4.048541792236903e-65,-0.9628293679600463,0.0,0.0,0.0,0.0,0.0,0.0
61,-0.546248368754702,0.36896590740805046,-0.004555337502705369,0.0909945303084313,-1.7856303334264602e-50,-0.05246253279880924,0.09319325978714778,0.018853299163374696,-0.7374686120355975,5.227557194154929e-50,0.0390310326931002,0.0,0.0,0.0,0.0,0.0,0.0
62,-0.4886111187083841,0.6714284258347376,0.03362201859953705,-0.1169059462040021,-4.826752435858863e-51,-0.0382154270840558,0.06788502258896449,0.013733360572485023,-0.5371962897427717,4.161595227339437e-50,0.028431482513796093,0.0,0.0,0.0,0.0,0.0,0.0
63,-0.2548366060689575,-0.6358341123532995,-0.07434731658341143,-0.018646298664848234,-3.4321013849396858e-50,-0.05092024637940903,0.09045357698341232,0.018299052433195493,-0.7157886098626405,3.6497771601938994e-50,0.037883603690991786,0.0,0.0,0.0,0.0,0.0,0.0
64,-0.47101509714541684,0.7003926189492242,0.03982535087563821,-0.16456512067072818,-2.903804247647864e-51,-0.03576365192942497,0.06352974451267317,0.01285227367092724,-0.5027315560776148,3.931166765659004e-50,0.026607412818503512,0.0,0.0,0.0,0.0,0.0,0.0
65,-0.12139717767957182,-0.3932671847567661,-0.03016543761478253,0.8199883356382968,-1.9483931632664011e-50,-0.02787629595507088,0.0495188232868393,0.010017818796952904,-0.39185857391821294,1.8738247630174812e-50,0.020739384104037643,0.0,0.0,0.0,0.0,0.0,0.0
66,-0.5370574701253182,0.4982332159407445,0.008577992203870753,-0.013516776750712188,-1.3135544801247597e-50,-0.04782769456194157,0.08496003769823003,0.01718769159180254,-0.6723164445895377,4.935885241080305e-50,0.03558280949266601,0.0,0.0,0.0,0.0,0.0,0.0
67,-0.5023338518648748,0.6386618889680713,0.028351654683527336,-0.08360288968205594,-6.6537353908227e-51,-0.040495609572506815,0.07193548732392417,0.014552782745003774,-0.5692489361789007,4.356415872923791e-50,0.030127890836171508,0.0,0.0,0.0,0.0,0.0,0.0
68,-6.199672220568241e-19,1.4314222149807466e-18,-1.2505197733112305e-18,-8.784898973660995e-18,-5.073244562926145e-69,-0.9991105643444509,-2.6157074873511546e-05,-0.03460323823890255,-0.0011451162623433435,-2.1313909708135243e-69,-0.024070399731784927,0.0,0.0,0.0,0.0,0.0,0.0
69,-0.4784495075918584,0.6878072754109545,0.037129314777749695,-0.14938158012573563,-3.7258965789957034e-51,-0.03681093222591924,0.0653901096062815,0.01322863157216389,-0.51745323087035,4.029037627969044e-50,0.02738656756590918,0.0,0.0,0.0,0.0,0.0,0.0
70,-0.1558216961472153,-0.6961364620186952,-0.08992635062185556,-0.44116490454099194,-3.0870061078370153e-50,-0.0377442619089831,0.0670480554007475,0.013564039391688855,-0.5305730958333986,2.695123253165275e-50,0.028080945428165152,0.0,0.0,0.0,0.0,0.0,0.0
71,-0.5336109941326267,0.4538359952204673,0.008101791948672018,0.14928507380806882,-1.4423262066841016e-50,-0.04904457376751072,0.08712167446801876,0.017624997731717888,-0.6894221802616597,4.965739938167436e-50,0.0364881422991908,0.0,0.0,0.0,0.0,0.0,0.0
72,-0.0965521401505444,-0.7210065658433631,-0.04439558614915259,-0.2874852826681233,-2.805524880931683e-50,-0.043678115945403974,0.07758881985212832,0.015696470278495158,-0.6139855974189252,2.094801358000245e-50,0.03249560935184509,0.0,0.0,0.0,0.0,0.0,0.0
73,-0.39989621242705947,-0.3619060382164199,-0.06729822105693006,0.25672785348973587,-3.3590217575885555e-50,-0.05616824503185069,0.09977600340257478,0.020185009578707933,-0.7895600058610983,4.777047474534176e-50,0.0417880054811675,0.0,0.0,0.0,0.0,0.0,0.0
74,-0.22958164833434605,-0.37038049347236585,-0.0440343681827575,0.7185842766245272,-2.4678755286283837e-50,-0.03796660182291415,0.06744301500819386,0.013643941003175024,-0.5336985398213011,2.9860873839379263e-50,0.02824636169738904,0.0,0.0,0.0,0.0,0.0,0.0
75,-0.13573869813319192,-0.3951576573879038,-0.03214841859436424,0.8048278630780071,-2.03252907599173e-50,-0.029539454906265885,0.05247322132935363,0.010615503117368624,-0.41523768769521446,2.0285822359155202e-50,0.021976739754532414,0.0,0.0,0.0,0.0,0.0,0.0
76,-0.05573090439648948,-0.374192094565289,-0.0035124470003198285,0.8475541853471057,-1.505606195410252e-50,-0.026157708567509458,0.046465963420351655,0.009400215329725823,-0.36770029966511586,1.145399522018001e-50,0.01946079085031253,0.0,0.0,0.0,0.0,0.0,0.0
77,0.18089322887158,-0.36577654398447434,0.10763648946695581,0.7308947150723011,-5.711637700833272e-52,-0.037697907631128416,0.06696571270724866,0.013547381197328564,-0.5299214912857882,-1.393896850124008e-50,0.02804645881004323,0.0,0.0,0.0,0.0,0.0,0.0
78,-0.4317035529984708,-0.29145684744147204,-0.06154428793600189,0.1907726602777436,-3.3002763931503446e-50,-0.058318445150076,0.10359557038727189,0.02095772038635182,-0.819785483210151,5.007352223541249e-50,0.04338770962493954,0.0,0.0,0.0,0.0,0.0,0.0
79,-0.4659657017918659,0.7076418841265093,0.041302148441509735,-0.17760936161605756,-2.3870235353551444e-51,-0.03506206680071444,0.06228346451674653,0.012600147179611087,-0.49286933663274696,3.8666922021757967e-50,0.026085448082244708,0.0,0.0,0.0,0.0,0.0,0.0
80,-0.4701437845409322,0.7014940751219123,0.0399014105009368,-0.16828829606601278,-2.819204957078942e-51,-0.035627382571952776,0.06328767870009054,0.012803302970769533,-0.5008160104766393,3.920303048915823e-50,0.02650603125221192,0.0,0.0,0.0,0.0,0.0,0.0
81,-0.4648933147196139,0.7088945515416706,0.04149308162948833,-0.18140759263037373,-2.2863873927247354e-51,-0.03490988617477869,0.06201313428580416,0.012545458495808915,-0.4907301254852822,3.853450776469309e-50,0.025972228863320124,0.0,0.0,0.0,0.0,0.0,0.0
82,-0.4937151447086422,0.6583472432411018,0.03194430380925391,-0.10757214793401175,-5.533041332918206e-51,-0.03914680673897392,0.06953950439741917,0.014068067616387962,-0.5502887430565137,4.23528934003836e-50,0.029124409595682094,0.0,0.0,0.0,0.0,0.0,0.0
83,-0.09445347638255928,-0.6381159640447218,-0.06289065633303617,-0.5824971240632971,-2.540571507862959e-50,-0.03447676174094249,0.061243741812181146,0.01238980789926895,-0.48464167229744837,1.9538156856558453e-50,0.0256499932975729,0.0,0.0,0.0,0.0,0.0,0.0
84,-0.5325213677130666,0.5285478441372051,0.01161490911655195,-0.029981185745049,-1.190308958500006e-50,-0.04640966115936294,0.08244107515061753,0.016678097286379315,-0.6523830736783858,4.842377735530965e-50,0.03452782214944862,0.0,0.0,0.0,0.0,0.0,0.0
85,-0.23118784767979467,-0.7013259417301121,-0.09232437570783232,0.15109201761379457,-3.5366221904769584e-50,-0.04572970867346855,0.08123322289338193,0.016433744851417905,-0.64282494544334,3.501811196654195e-50,0.034021951649290595,0.0,0.0,0.0,0.0,0.0,0.0
86,-0.07939356155494114,-0.4066775610545386,-0.014723243639641984,0.8181711421644297,-1.7456101287754838e-50,-0.027997982272545067,0.04973498411613753,0.010061548834849299,-0.3935691249508085,1.4460496969621002e-50,0.02082991619202916,0.0,0.0,0.0,0.0,0.0,0.0
87,-6.321716254300438e-19,1.530617268539642e-18,-1.4285811558289816e-18,-1.0764697964984357e-17,-4.6058314153052567e-69,-0.9991105643444509,-2.6157074873742576e-05,-0.034603238238902524,-0.0011451162623432986,-1.8665188679701522e-69,-0.024070399731784112,0.0,0.0,0.0,0.0,0.0,0.0
88,-0.5183694572493206,0.5881249870817191,0.02036864148030607,-0.05593014062427215,-9.183762424330951e-51,-0.043431471621653985,0.07715068643934878,0.01560783446595631,-0.6105185050503754,4.602579042324074e-50,0.03231211110746438,0.0,0.0,0.0,0.0,0.0,0.0
89,-0.48405964839176024,0.6772341215139094,0.03507339664263403,-0.1377022477254575,-4.381058913774286e-51,-0.03764254959188694,0.06686737593513425,0.013527487348916819,-0.5291433203857865,4.104486782302407e-50,0.028005273580803524,0.0,0.0,0.0,0.0,0.0,0.0
90,-0.5087049363027057,0.617829708780079,0.025017957712186616,-0.08352619217885783,-7.679412436255322e-51,-0.04169314181229045,0.0740627565801259,0.014983136225287802,-0.5860827105246209,4.455330797146602e-50,0.031018829902748908,0.0,0.0,0.0,0.0,0.0,0.0
91,-0.31792828001818435,-0.5437579890552995,-0.07791184846412463,0.1986378804352231,-3.4963581957354774e-50,-0.052488206730948304,0.09323886638103286,0.018862525525456638,-0.7378295118642769,4.182061381007657e-50,0.039050133564360844,0.0,0.0,0.0,0.0,0.0,0.0
92,-0.4957987218448228,0.6540750216250988,0.031014203109103133,-0.10214499771483418,-5.788308198815608e-51,-0.039444855225235984,0.07006895100488392,0.014175176384817589,-0.5544784264697451,4.2638684780452306e-50,0.02934615146727774,0.0,0.0,0.0,0.0,0.0,0.0
93,-1.1100969783723232e-15,4.5690544229456405e-16,1.1098502236413936e-16,1.3252419405340218e-16,-4.350202630110732e-65,0.1219734985680122,0.24060209358569426,0.007736626630632442,0.01152610130513739,-4.155170041666428e-65,-0.962829367960046,0.0,0.0,0.0,0.0,0.0,0.0
94,-0.5071393095311916,0.6221390659931939,0.025835633099194115,-0.08663118906251571,-7.452376064457279e-51,-0.041436260745367555,0.0736064388477002,0.014890821665816146,-0.5824717197131839,4.432206725765258e-50,0.030827715734476006,0.0,0.0,0.0,0.0,0.0,0.0
95,-0.5185866779169183,0.5877139057402063,0.020620980717527323,-0.0461640023323196,-9.210908621339793e-51,-0.043502206118246504,0.07727633760343058,0.015633254104588323,-0.6115128236286268,4.605451677872429e-50,0.032364736100994836,0.0,0.0,0.0,0.0,0.0,0.0
96,-0.5234231646964432,0.5659618165159123,0.017934888366720258,-0.042360818688664814,-1.0180591859085729e-50,-0.04465069412596234,0.07931648579215385,0.01604598270993515,-0.6276571805974052,4.689357442438853e-50,0.033219187279491386,0.0,0.0,0.0,0.0,0.0,0.0
97,-0.30549494013933415,-0.35033599315928604,-0.050930845405300976,0.5970401413131472,-2.814316986593283e-50,-0.045813086204058086,0.08138133285785021,0.016463707978319742,-0.643996987822518,3.7597767433331233e-50,0.03408398279701845,0.0,0.0,0.0,0.0,0.0,0.0
98,-1.1044424383092772e-15,4.4406274342452177e-16,1.1303378103242508e-16,1.395301823237374e-16,-4.356363946688216e-65,0.12197349856801215,0.24060209358569426,0.00773662663063285,0.011526101305137254,-4.196554894376806e-65,-0.9628293679600461,0.0,0.0,0.0,0.0,0.0,0.0
99,-0.5123481651803174,0.6079559848561252,0.023757500731794175,-0.06482914357205931,-8.20510408794267e-51,-0.04235250199407926,0.0752340291328733,0.015220088467208695,-0.5953513716462826,4.50878790429657e-50,0.03150938015716745,0.0,0.0,0.0,0.0,0.0,0.0
100,0.7834905716770938,0.2825230143622382,0.25718485515707795,-0.05555601004795351,5.626369480462782e-50,-0.034222532340148513,0.060792134439649585,0.012298446260904289,-0.4810679560977365,-8.749487235875235e-50,0.025460851913729137,0.0,0.0,0.0,0.0,0.0,0.0
